id	src_audio	src_n_frames	tgt_audio	tgt_n_frames
10248	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/10248.wav	142	71 93 86 68 44 18 85 5 65 6 15 49 92 27 78 48 46 30 1 31 23 73 19 90 35 11 45 64 74 27 63 31 41 83 63 22 72 20	38
11103	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/11103.wav	262	71 40 63 31 23 62 6 36 49 92 63 47 90 35 94 32 64 65 3 77 24 68 80 18 65 6 95 23 44 85 37 24 46 30 25 1 89 98 11 53 16 50 87 38 44 80 18 6 15 7 23 73 16 99 27 82 73 74 27 89 78 33 30 25 38 44 16 2 18 3 52 25 94 32 42 16 81 83 84 72 63 22 72 20	84
406	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/406.wav	620	71 63 47 52 25 24 13 17 9 29 28 15 99 92 82 53 73 16 66 77 87 0 30 25 32 53 62 6 15 92 50 87 91 43 99 27 77 82 53 62 1 29 28 23 73 16 99 27 82 73 74 27 78 33 30 25 44 80 85 73 74 89 6 15 7 87 68 43 6 15 7 23 73 16 66 47 19 81 83 72 63 22 72 20	84
9540	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/9540.wav	172	71 40 93 77 52 30 65 29 28 23 44 80 85 94 42 88 81 83 84 63 22 63 22 72 20	25
1282	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/1282.wav	176	71 93 63 86 68 44 80 18 85 5 30 65 6 15 49 92 63 78 48 46 30 74 31 59 94 32 16 66 47 19 81 83 63 22 63 22 72 20	38
2699	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/2699.wav	365	71 93 50 69 16 3 77 73 68 37 24 61 68 44 18 27 31 59 23 60 69 14 76 44 80 85 37 63 86 91 38 16 80 18 2 27 31 45 64 66 27 77 24 61 9 85 73 16 18 6 15 92 90 35 24 61 43 42 43 42 27 31 41 83 84 63 22 63 72 20	70
4842	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/4842.wav	240	71 40 93 63 27 86 94 32 64 74 85 53 73 16 3 77 75 33 24 46 79 65 74 2 27 63 2 15 41 83 84 63 22 72 20	35
9847	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/9847.wav	193	71 93 50 26 87 91 43 74 27 78 52 25 97 65 74 27 3 33 35 68 9 1 89 87 42 44 80 81 10 83 63 22 72 20	34
5563	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/5563.wav	207	71 93 63 86 68 44 18 85 5 30 65 6 15 49 92 78 48 46 30 25 38 44 80 85 73 16 50 94 32 65 95 23 42 80 81 18 81 15 41 83 63 22 63 22 72 20	46
370	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/370.wav	131	71 40 63 40 93 75 3 7 87 24 13 68 43 42 43 99 2 3 15 41 83 63 84 63 22 72 20	27
5119	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/5119.wav	385	71 93 63 93 26 87 97 19 65 75 53 44 18 27 31 36 23 73 16 66 77 87 94 0 17 19 73 16 27 77 19 70 52 25 58 32 74 2 26 87 91 17 19 81 83 84 72 20	48
3541	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3541.wav	168	71 40 93 86 68 44 80 18 85 5 30 65 6 15 49 92 27 78 48 46 30 1 27 31 11 64 0 87 97 19 81 83 63 22 72 20	36
2263	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/2263.wav	491	71 40 63 93 47 59 33 35 53 32 64 65 6 15 92 82 53 62 1 21 95 87 24 91 13 91 43 74 27 89 73 16 77 75 33 24 46 30 25 65 74 2 15 92 23 26 87 91 9 43 74 89 15 92 31 23 99 82 62 74 27 31 59 33 68 38 44 80 85 73 16 77 75 33 24 46 79 74 2 63 2 15 41 84 72 22 72 22 72 20	90
3056	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3056.wav	180	71 40 93 63 89 87 94 32 64 74 27 78 48 46 30 1 85 87 42 44 80 18 6 15 36 41 84 63 22 72 20	31
8501	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/8501.wav	201	71 40 63 93 70 52 25 68 44 80 18 27 3 52 25 97 16 1 27 78 52 25 94 38 17 16 81 83 84 63 22 72 20	33
6974	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/6974.wav	217	71 12 93 3 77 24 13 58 32 64 44 80 18 31 23 37 27 86 38 44 80 85 5 30 37 68 44 18 85 5 30 65 6 36 15 49 92 63 78 48 46 30 73 74 27 47 59 33 35 94 32 65 6 15 41 83 63 22 63 22 72 20	62
10401	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/10401.wav	132	71 40 63 93 82 87 24 91 43 74 2 63 78 70 48 46 30 79 1 85 10 83 63 72 20	25
4843	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/4843.wav	231	71 63 93 26 87 13 58 44 85 73 16 77 75 33 24 46 79 65 74 2 27 2 15 41 84 63 22 63 72 20	30
2379	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/2379.wav	180	71 40 93 15 59 75 33 91 68 9 16 74 27 77 90 35 68 97 81 83 84 63 84 22 63 72 20	27
2642	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/2642.wav	198	71 40 93 63 93 82 62 6 15 7 87 53 74 89 78 6 15 7 87 73 16 77 99 27 78 33 35 68 42 16 66 27 77 6 15 41 84 63 72 63 72 20	42
9534	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/9534.wav	155	71 40 63 47 23 62 29 28 82 53 62 65 6 95 23 44 80 18 27 31 59 33 24 13 58 32 65 74 2 63 47 3 41 83 84 63 72 22 72 20	40
8787	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/8787.wav	161	71 40 63 93 98 69 42 65 29 6 15 41 83 84 63 22 72 20	18
7769	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/7769.wav	163	71 63 93 50 94 32 64 44 80 18 74 27 78 33 90 35 24 68 91 43 6 15 41 84 63 22 72 20	28
1202	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/1202.wav	518	71 12 40 63 93 82 62 1 31 23 5 30 52 25 94 32 65 95 23 44 80 85 73 16 99 27 82 73 75 33 13 58 32 90 35 58 32 64 74 66 63 47 24 61 43 74 2 89 6 15 49 60 63 70 14 76 44 80 18 6 15 7 73 19 90 35 68 43 74 2 63 31 23 53 88 53 73 74 89 6 15 7 87 91 43 6 15 23 73 16 77 19 26 87 97 42 1 74 63 15 41 84 72 20	104
4343	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/4343.wav	282	71 93 63 86 53 44 80 18 6 15 49 92 31 87 24 51 19 65 74 27 63 78 33 24 46 30 1 66 27 82 87 11 64 42 16 81 18 81 6 15 41 84 72 22 72 63 22 72 20	49
6025	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/6025.wav	208	71 40 72 93 86 13 58 32 64 85 87 68 16 50 81 83 84 22 72 20	20
11469	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/11469.wav	233	71 93 63 86 38 44 80 90 35 53 88 18 2 31 59 23 99 82 73 27 47 52 24 61 9 1 21 95 87 9 74 2 27 31 60 70 14 76 87 9 16 1 66 27 59 94 32 64 1 21 95 37 86 73 65 3 2 27 63 47 52 73 16 77 24 13 58 32 1 85 42 1 27 31 83 84 72 22 72 20	80
1095	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/1095.wav	421	71 93 63 86 68 19 90 35 91 17 68 43 29 6 15 60 3 63 77 98 69 14 76 88 80 37 86 68 73 16 66 3 77 87 0 30 25 53 62 29 6 15 7 37 53 44 80 18 31 59 5 30 65 3 77 94 32 62 29 6 15 49 92 63 47 52 24 61 43 74 27 47 52 30 25 85 11 64 81 29 6 15 41 83 84 72 63 22 63 22 72 20	92
3565	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3565.wav	138	71 40 63 93 87 91 43 74 78 99 2 63 77 87 24 68 17 68 44 80 81 10 83 84 96 55 84 72 20	29
322	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/322.wav	1003	71 63 93 3 76 97 74 89 76 62 6 15 7 73 1 47 19 16 74 27 47 52 30 65 6 15 7 87 68 38 44 18 37 86 91 43 6 15 75 33 91 9 29 15 92 63 31 59 94 32 16 77 19 35 53 44 80 18 27 31 23 5 30 65 3 77 94 32 64 65 6 15 41 10 40 63 93 26 87 97 65 6 15 7 73 90 35 9 43 74 65 95 23 42 44 80 85 53 44 18 31 59 5 30 65 3 77 87 94 32 65 6 15 41 84 72 20	117
8280	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/8280.wav	158	71 40 93 15 7 87 68 16 50 77 5 30 25 11 32 64 81 10 83 84 63 96 55 84 72 20	26
8799	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/8799.wav	196	71 12 40 93 15 7 73 90 35 68 9 43 74 2 27 31 59 3 77 24 13 58 17 19 1 27 31 23 9 37 86 91 13 42 1 85 41 83 84 22 63 22 63 22 72 20	46
7784	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/7784.wav	200	71 40 63 89 59 53 17 19 74 27 63 3 52 25 97 16 1 27 78 52 25 38 42 16 81 83 84 72 22 72 20	31
53	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/53.wav	205	71 40 93 90 35 97 65 74 27 89 59 33 91 17 19 81 83 84 63 22 72 20	22
504	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/504.wav	445	71 93 63 66 82 87 17 51 19 35 62 1 31 85 53 94 32 64 65 74 15 37 86 91 43 16 2 27 90 35 73 74 27 89 59 94 32 65 6 95 23 42 44 80 85 37 86 91 43 74 89 6 15 7 87 68 43 6 15 23 73 16 66 77 87 17 19 90 35 42 9 85 11 64 81 83 84 72 63 72 20	81
6843	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/6843.wav	183	71 40 63 93 3 90 35 91 43 9 74 2 27 47 52 25 97 65 3 77 24 13 58 17 19 81 83 63 22 72 20	31
2869	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/2869.wav	188	71 63 93 52 25 73 16 50 77 69 16 77 99 82 53 62 1 74 27 31 59 33 91 38 42 44 80 18 29 15 41 83 84 63 22 72 20	37
7797	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/7797.wav	157	71 40 93 86 53 1 74 27 36 59 33 24 61 17 19 90 35 42 74 27 89 41 83 84 22 72 20	27
11356	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/11356.wav	381	71 63 93 15 7 5 30 74 21 95 60 3 48 46 30 74 27 47 52 30 65 6 15 7 87 91 38 44 18 2 27 31 37 27 86 91 43 6 15 41 10 40 63 93 52 25 45 64 74 21 95 99 92 63 82 11 64 37 87 91 38 44 80 18 31 10 37 63 86 91 38 44 80 60 70 52 25 91 61 43 2 31 5 30 52 25 91 17 42 44 80 18 31 41 10 40 63 93 47 76 68 9 74 66 26 87 97 69 65 26 69 16 50 87 91 43 74 2 21 95 60 14 76 29 28 15 49 92 63 77 87 91 17 42 81 31 41 83 72 20	140
9472	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/9472.wav	282	71 40 71 12 93 90 35 97 76 85 53 88 18 27 78 33 48 46 79 81 10 83 84 63 40 63 47 52 30 65 6 36 15 7 87 68 38 44 18 31 23 37 91 43 6 15 41 72 22 72 20	51
3998	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3998.wav	188	71 63 93 52 25 73 16 50 77 69 16 77 99 82 53 62 1 74 27 31 59 33 91 38 42 44 80 18 29 15 41 83 84 63 22 72 20	37
158	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/158.wav	302	71 93 63 93 82 73 66 27 47 48 46 30 85 5 30 74 27 89 78 33 68 19 90 35 5 30 37 86 73 16 99 82 73 75 33 13 58 32 90 35 58 32 64 74 27 63 47 24 61 43 74 2 63 89 6 15 41 83 84 63 22 63 72 20	64
930	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/930.wav	435	71 93 63 93 50 53 62 6 15 7 53 88 18 60 14 52 25 65 6 15 7 73 74 27 47 52 30 74 27 78 19 65 3 48 46 30 65 74 27 47 52 30 65 6 15 7 87 68 38 44 18 31 37 63 86 91 43 6 15 28 60 52 25 90 35 94 32 65 95 23 42 81 83 72 22 72 20	77
1355	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/1355.wav	248	71 12 72 93 86 91 43 74 89 6 15 7 5 65 6 15 7 87 13 58 29 28 85 5 30 74 27 47 52 25 9 43 3 52 25 42 44 18 15 7 87 42 29 15 41 83 84 72 22 72 20	51
6804	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/6804.wav	132	71 40 63 93 86 53 94 0 30 79 65 29 6 15 41 83 63 22 63 22 72 20	22
6396	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/6396.wav	212	71 40 63 86 68 44 80 85 5 30 65 6 15 49 92 63 78 48 46 30 74 27 78 33 35 97 29 15 49 41 3 77 24 13 58 17 19 81 83 84 72 22 72 20	44
2141	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/2141.wav	298	71 93 63 93 52 25 73 16 50 69 65 3 99 27 82 53 44 80 26 87 24 13 58 32 44 80 85 73 16 77 75 33 24 46 79 74 2 27 63 2 15 49 41 84 72 22 63 22 63 22 72 20	52
6100	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/6100.wav	212	71 93 86 68 16 74 2 63 31 87 94 32 1 74 27 82 73 1 66 78 52 25 91 43 3 41 84 63 22 72 22 72 20	33
604	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/604.wav	237	71 93 63 86 68 73 16 77 94 53 17 19 35 19 73 66 47 19 90 80 26 11 69 65 74 27 47 3 33 35 76 1 27 21 23 44 80 18 66 77 98 0 42 29 6 15 41 84 63 72 22 63 72 20	54
1335	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/1335.wav	876	71 12 47 52 30 65 6 36 15 7 87 38 44 18 2 31 41 10 84 40 63 93 70 52 25 51 19 80 26 94 32 64 16 80 18 81 83 22 63 56 63 56 40 63 40 63 86 91 43 6 15 7 37 27 86 53 44 80 18 31 87 91 9 43 74 89 15 92 27 47 52 30 65 6 36 15 7 87 38 42 2 27 31 41 84 96 55 39 67 54 40 63 93 26 68 16 18 66 47 5 79 81 10 83 84 63 22 56 40 63 31 11 45 64 65 74 27 31 23 62 29 28 92 26 24 61 68 9 2 50 26 87 91 43 74 2 21 95 60 52 25 97 19 37 86 38 44 80 18 85 60 27 89 78 33 61 51 19 35 42 16 81 83 72 20	165
1629	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/1629.wav	173	71 40 71 40 63 93 26 87 97 19 70 52 25 11 45 64 1 85 10 83 84 63 72 20	24
1383	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/1383.wav	273	71 40 63 93 26 87 97 65 16 3 77 98 53 0 69 97 19 81 83 63 22 72 20	23
7472	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/7472.wav	182	71 40 93 63 86 91 43 2 63 31 23 73 16 77 94 32 85 53 1 66 27 3 59 33 35 68 1 89 87 94 38 42 80 81 18 6 15 41 83 84 72 63 72 20	44
10620	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/10620.wav	217	71 93 63 93 15 7 73 30 70 52 25 53 97 19 90 35 53 65 74 89 6 15 92 90 35 91 43 6 95 23 45 64 74 27 78 52 25 94 32 80 85 11 64 38 42 44 80 81 83 63 72 22 63 72 20	55
6182	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/6182.wav	1863	71 40 71 93 63 31 62 6 15 49 60 92 89 78 25 30 16 74 47 21 95 23 87 42 80 81 83 63 22 63 22 72 20	33
8439	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/8439.wav	288	71 40 63 31 59 33 61 68 16 1 78 19 65 3 48 19 65 6 15 36 92 27 78 52 25 32 64 44 80 18 50 87 24 17 97 42 1 85 10 83 84 72 63 22 72 20	46
1674	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/1674.wav	140	71 40 72 93 3 77 76 97 9 85 87 17 97 42 29 6 15 41 83 84 63 22 72 20	24
7968	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/7968.wav	141	71 40 63 93 6 36 7 87 53 97 19 1 27 21 60 52 25 42 80 81 83 63 22 72 20	25
11327	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/11327.wav	227	71 40 63 93 21 95 87 68 16 18 65 2 31 23 99 82 73 74 27 47 52 25 11 45 64 16 77 11 53 62 6 15 49 92 63 47 76 68 73 74 27 2 50 24 46 30 74 27 89 23 53 44 80 82 73 3 77 24 13 58 17 19 81 84 72 22 63 22 72 20	70
2996	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/2996.wav	578	71 63 93 15 7 23 73 90 35 9 74 2 63 60 14 76 68 9 99 82 5 30 65 74 31 23 62 1 66 21 60 52 25 91 13 91 58 9 1 2 27 82 73 74 27 89 78 33 24 61 46 79 1 66 15 28 41 37 84 63 93 48 46 79 65 74 27 31 23 73 74 27 78 33 35 53 74 27 89 24 68 16 80 82 62 6 36 15 7 60 48 46 30 65 6 36 15 92 63 82 87 38 44 80 82 73 62 1 31 87 68 43 6 15 92 31 23 44 80 94 32 64 65 6 95 23 42 44 81 83 72 20	132
7048	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/7048.wav	3111	71 63 93 15 7 23 73 16 66 3 77 52 30 65 95 23 53 62 44 80 18 27 82 99 60 52 25 24 91 58 9 1 27 6 15 49 92 31 87 24 46 79 85 42 27 85 83 63 22 63 22 72 20	53
8009	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/8009.wav	172	71 40 63 27 78 33 24 51 19 74 27 21 95 59 87 94 32 88 64 80 81 10 83 84 72 20	26
9184	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/9184.wav	201	71 63 12 63 93 15 7 87 5 30 70 52 25 53 97 90 35 53 74 27 89 78 6 15 92 90 35 91 43 6 95 60 52 25 24 68 43 65 6 95 23 42 80 81 83 84 72 63 22 72 20	51
2127	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/2127.wav	270	71 93 63 93 52 25 73 16 50 77 69 65 3 99 82 11 45 64 37 27 63 37 94 32 64 85 37 73 16 65 6 15 36 49 92 63 3 77 87 94 32 64 42 1 74 63 2 15 41 83 84 63 22 63 22 72 20	57
7604	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/7604.wav	135	71 40 63 93 82 73 60 52 25 24 13 91 58 9 1 31 85 10 83 84 63 84 22 72 20	25
6253	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/6253.wav	238	71 93 63 86 68 44 80 85 5 30 65 6 15 49 60 92 78 48 46 30 65 6 15 92 31 87 24 46 30 74 2 63 31 23 73 16 66 77 24 68 9 1 89 5 79 81 83 84 72 22 72 20	52
11284	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/11284.wav	176	71 63 93 15 7 11 45 64 87 68 44 18 85 5 30 65 6 15 49 92 78 48 46 30 25 98 69 65 1 74 27 31 59 11 64 81 83 63 72 20	40
412	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/412.wav	593	71 12 63 93 86 53 44 80 18 31 59 5 30 25 91 43 74 2 27 31 23 73 16 77 99 27 89 78 33 61 68 44 80 18 6 15 7 60 48 51 19 65 3 52 30 16 50 53 44 80 26 53 74 27 47 98 53 90 35 94 32 64 85 11 88 80 18 27 63 89 78 33 30 25 9 37 90 35 11 64 65 6 15 7 73 19 90 35 68 43 74 2 63 31 87 53 9 1 85 73 74 89 15 7 87 68 43 6 15 7 23 73 16 77 19 81 72 22 72 22 63 72 20	123
7342	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/7342.wav	136	71 40 63 86 68 44 80 18 85 5 30 65 6 15 49 60 92 27 78 48 46 30 70 14 24 13 58 17 19 81 83 63 22 72 20	35
3476	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3476.wav	203	71 40 93 63 93 82 62 74 27 31 59 53 69 14 76 73 16 77 99 27 31 87 24 13 58 16 50 42 80 18 6 15 41 84 63 22 72 22 72 20	40
6147	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/6147.wav	143	71 12 63 93 98 69 62 29 28 60 52 30 25 16 77 53 62 29 21 28 23 44 80 18 6 15 92 90 35 91 43 6 95 92 63 31 59 33 91 13 58 42 1 66 27 89 41 83 63 96 55 83 72 63 72 20	56
3928	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3928.wav	237	71 40 63 31 45 53 19 90 35 73 44 80 26 68 99 82 5 30 70 52 25 91 17 42 44 80 81 18 31 41 83 63 96 55 39 72 20	37
3746	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3746.wav	176	71 40 63 93 50 87 94 32 64 44 80 18 27 31 87 94 32 42 16 81 83 63 22 72 20	25
3932	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3932.wav	300	71 93 63 93 31 53 19 35 62 44 80 26 69 74 27 78 33 24 61 46 30 1 65 3 52 73 16 80 82 73 1 66 31 87 91 43 2 63 89 41 83 84 72 63 22 72 20	47
6773	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/6773.wav	1747	71 40 63 93 86 53 44 80 18 6 15 7 87 5 30 74 50 87 91 43 74 27 78 52 25 42 97 81 83 84 72 22 63 72 20	35
1989	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/1989.wav	203	71 40 63 93 82 62 6 15 7 87 68 9 16 77 87 9 44 80 85 73 16 99 2 63 78 33 35 24 68 42 16 1 66 2 6 15 41 84 72 20	40
3908	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3908.wav	332	71 63 93 26 50 69 16 3 77 76 68 37 61 68 44 18 27 31 23 1 82 11 64 37 94 32 64 1 85 73 16 3 75 33 24 46 79 65 74 2 63 2 15 41 84 72 20	47
1019	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/1019.wav	135	71 40 93 66 77 87 17 19 35 98 53 69 97 81 83 63 84 63 22 72 20	21
8333	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/8333.wav	273	71 40 63 93 21 95 87 68 44 80 85 5 52 25 19 74 27 47 52 24 61 9 1 21 87 9 74 27 31 23 53 44 80 18 3 52 30 50 25 94 32 65 95 23 42 80 81 83 84 22 72 63 22 63 72 20	56
4142	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/4142.wav	136	71 40 63 78 3 33 90 35 24 61 43 74 2 27 89 41 83 84 22 72 20	21
84	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/84.wav	135	71 93 66 77 87 24 17 51 19 37 68 44 80 18 85 5 30 65 6 15 49 92 63 78 48 46 30 25 11 98 69 14 25 11 64 81 83 84 72 22 72 20	42
3342	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3342.wav	171	71 12 63 93 3 24 13 58 32 65 3 63 3 87 17 68 44 80 18 31 87 94 32 64 65 6 95 23 42 80 81 15 41 84 63 22 72 20	38
8869	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/8869.wav	248	71 93 63 78 90 35 94 32 64 1 66 31 23 62 29 28 7 87 13 58 44 80 85 5 30 25 24 61 43 16 27 47 52 25 94 32 65 6 95 23 42 80 81 18 81 15 41 83 84 63 22 63 22 63 72 20	56
2352	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/2352.wav	173	71 40 63 93 26 53 69 66 27 89 87 94 32 42 16 81 83 84 63 22 72 20	22
4450	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/4450.wav	193	71 40 71 93 63 93 50 77 69 16 77 87 68 37 86 61 68 44 18 31 23 99 82 62 1 74 27 31 59 75 33 91 38 9 44 80 85 73 16 77 99 63 78 33 35 24 68 42 16 1 66 2 99 15 41 83 84 72 20	59
741	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/741.wav	166	71 40 72 93 75 33 13 58 9 99 90 35 58 32 1 85 87 94 42 88 81 83 84 63 22 72 20	27
4061	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/4061.wav	357	71 93 63 93 50 69 77 3 77 76 73 74 63 89 78 33 24 61 46 30 1 27 31 59 23 69 76 44 80 85 37 63 86 38 9 16 18 66 2 27 31 11 45 64 74 27 31 59 33 38 68 16 66 27 47 52 25 0 30 25 11 65 6 15 7 90 35 61 43 2 31 41 83 84 63 22 63 72 20	79
1379	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/1379.wav	172	71 40 93 63 86 91 68 43 16 27 99 90 35 76 65 74 27 89 59 94 32 65 6 95 23 42 80 81 83 84 63 72 22 72 20	35
4796	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/4796.wav	195	71 40 72 86 87 9 38 9 94 32 64 81 83 84 63 96 22 72 20	19
7369	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/7369.wav	293	71 93 63 93 31 23 62 74 27 31 59 33 91 61 43 74 2 21 95 60 3 52 30 16 50 76 44 85 53 62 74 27 31 59 33 91 43 74 21 95 92 60 27 63 47 52 25 97 16 27 78 52 25 38 42 16 81 83 72 63 72 22 63 72 20	65
11489	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/11489.wav	542	71 12 63 93 78 33 61 68 16 50 77 76 44 80 85 53 62 1 31 87 53 62 65 6 95 23 26 19 35 11 98 87 91 61 43 74 2 27 89 10 37 63 48 46 79 30 16 66 27 47 24 58 32 65 6 15 23 44 80 18 27 47 33 46 30 65 6 28 7 5 30 1 66 21 95 87 68 44 85 5 52 25 32 85 5 30 65 3 90 35 24 91 58 9 1 2 89 6 15 49 60 92 3 52 30 37 40 63 37 51 19 65 74 27 31 59 33 24 46 30 74 89 53 42 74 2 15 7 23 44 80 82 62 6 15 49 92 27 78 52 25 69 81 74 2 63 47 3 41 83 84 63 72 22 72 20	156
7175	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/7175.wav	3111	71 40 63 47 78 52 25 68 43 65 3 77 52 25 44 18 6 15 7 87 42 29 6 15 41 83 84 63 22 72 20	31
1380	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/1380.wav	131	71 40 63 40 93 75 3 7 87 24 13 68 43 42 43 99 2 3 15 41 83 63 84 63 22 72 20	27
5340	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/5340.wav	198	71 40 63 93 47 53 94 32 65 74 27 89 5 30 25 29 28 15 92 31 87 68 29 28 87 42 80 81 83 84 63 22 63 72 20	35
3841	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3841.wav	241	71 93 63 82 62 6 15 7 87 68 16 77 76 9 44 80 85 73 16 77 75 33 24 46 79 74 2 63 2 15 41 83 84 63 22 72 20	37
1533	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/1533.wav	315	71 40 63 47 52 30 62 65 6 15 7 87 68 38 44 80 18 2 31 23 37 63 86 91 43 6 15 92 50 76 62 6 15 7 23 88 18 26 94 32 64 16 50 10 37 48 46 30 73 90 35 94 32 60 16 27 47 19 81 83 72 20	62
2722	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/2722.wav	345	71 40 71 93 63 93 50 69 16 77 68 37 61 68 44 18 31 23 99 82 73 65 3 48 46 30 25 73 16 77 6 15 92 63 77 87 94 32 64 1 27 63 15 41 84 72 20	47
6233	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/6233.wav	306	71 93 63 86 53 44 80 26 94 32 64 16 27 47 19 35 73 16 66 27 77 52 25 94 32 64 65 74 27 3 33 48 46 58 32 42 2 27 15 41 83 72 20	43
